"ID","ID_wyrobu","ID_licznik","ID_typskladnika","ID_skladnika","Naważka","Poziom"
2584,726,8,3,231,0.00,7
2585,727,1,2,288,660.00,1
2586,727,2,2,288,310.00,1
2587,727,3,1,506,614.00,2
2588,727,4,1,506,288.00,2
2589,727,5,1,38,5.00,3
2590,727,6,1,38,5.00,3
2591,727,7,1,395,20.00,4
2592,727,8,1,395,10.00,4
2593,727,9,3,133,100.00,5
2594,727,10,3,133,190.00,5
2595,727,11,3,228,210.00,6
2596,727,12,3,228,100.00,6
2597,727,13,3,216,1.00,7
2598,727,14,1,517,0.10,7
2599,727,15,1,110,3.00,7
2600,727,16,5,756,2.01,7
2601,727,17,5,758,2.01,7
2602,727,18,5,755,6.02,7
2603,727,19,5,757,0.51,7
2604,727,20,5,759,3.02,7
2605,728,1,2,254,140.00,1
2606,728,2,1,506,130.00,2
2607,728,3,1,38,1.00,3
2608,728,4,1,38,1.00,3
2609,728,5,3,133,20.00,4
2610,728,6,3,228,20.00,5
2611,728,7,1,556,2.00,5
2612,728,8,1,428,0.00,5
2613,728,9,1,430,0.00,5
2614,728,10,1,331,0.00,5
2615,729,1,2,290,140.00,1
2616,729,2,1,506,130.00,2
2617,729,3,1,38,2.00,3
2618,729,4,3,217,20.00,4
2619,729,5,3,228,20.00,4
2620,729,6,5,752,1.81,5
2621,729,7,1,331,1.00,5
2622,730,1,2,255,600.00,1
2623,730,2,1,506,558.00,2
2624,730,3,1,38,5.00,3
2625,730,4,1,395,25.00,4
2626,730,5,3,280,170.00,5
2627,730,6,3,228,170.00,6
2628,730,7,3,132,2.00,7
2629,730,8,3,234,0.50,7
2630,730,9,1,628,0.50,7
2631,730,10,5,751,9.13,7
2632,730,11,1,110,3.00,7
2633,731,1,2,255,650.00,1
2634,731,2,1,506,605.00,2
2635,731,3,1,395,25.00,3
2636,731,4,1,38,5.00,4
2637,731,5,3,268,59.00,4
2638,731,6,3,269,44.00,4
2639,731,7,3,270,33.00,4
2640,731,8,3,277,13.00,4
2641,732,1,2,255,850.00,1
2642,732,2,1,506,790.00,2
2643,732,3,1,395,30.00,3
2644,733,1,2,254,730.00,1
2645,733,2,1,506,678.00,2
2646,733,3,1,38,5.00,3
2647,733,4,3,281,160.00,4
2648,733,5,3,134,180.00,5
2649,734,1,2,313,500.00,1
2650,734,2,2,313,450.00,1
2651,734,3,1,506,465.00,2
2652,734,4,1,506,418.00,2
2653,734,5,1,38,5.00,3
2654,734,6,1,623,35.00,4
2655,734,7,3,217,270.00,5
2656,734,8,3,228,290.00,6
2657,734,9,3,216,1.00,7
2658,734,10,3,278,12.00,7
2659,734,11,3,277,4.00,7
2660,734,12,3,269,18.00,7
2661,734,13,3,270,25.00,7
2662,734,14,1,110,3.00,7
2663,734,15,1,470,0.10,7
2664,734,16,3,279,30.00,7
2665,734,17,5,760,3.01,7
2666,734,18,5,761,2.01,7
2667,734,19,5,763,1.02,7
2668,734,20,5,762,0.51,7
2669,735,1,2,109,210.00,1
2670,735,2,1,506,6.40,2
2671,735,3,3,171,6.00,3
2672,735,4,1,65,6.00,4
2673,735,5,1,67,0.50,5
2674,736,1,5,764,58.50,2
2675,736,2,5,765,51.60,2
2676,736,3,5,766,51.00,2
2677,737,1,2,310,8.50,1
2678,737,2,2,196,5.00,1
2679,737,3,1,575,9.00,1
2680,737,4,1,8,0.20,1
2681,737,5,1,506,20.30,2
2682,738,1,2,195,8.50,1
2683,738,2,2,196,5.00,1
2684,738,3,1,515,9.00,1
2685,738,4,1,8,0.20,1
2686,738,5,1,506,20.30,2
2687,739,1,2,298,300.00,1
2688,739,2,1,506,240.00,2
2689,739,3,3,238,10.00,3
2690,739,4,3,76,60.00,4
2691,739,5,1,584,40.00,5
2692,739,6,3,228,260.00,6
2693,739,7,3,274,0.10,7
2694,739,8,5,746,18.00,7
2695,739,9,3,132,1.00,7
2696,739,10,1,110,5.00,7
2697,740,1,2,291,200.00,1
2698,740,2,1,506,160.00,2
2699,740,3,3,238,15.00,3
2700,740,4,3,260,120.00,4
2701,740,5,1,265,80.00,5
2702,740,6,1,416,0.50,6
2703,740,7,1,553,1.20,6
2704,740,8,1,67,2.00,5
2705,740,9,3,202,5.00,5
2706,741,1,2,195,8.50,1
2707,741,2,1,615,9.00,1
2708,741,3,2,196,5.00,1
2709,741,4,1,8,0.20,1
2710,741,5,1,506,20.30,2
2711,743,1,2,308,351.33,1
2712,743,2,1,506,326.74,2
2713,743,3,1,395,8.27,2
2714,743,4,3,217,43.40,4
2715,743,5,3,228,43.40,5
2716,744,1,2,322,865.00,1
2717,744,2,1,506,785.00,2
2718,744,3,3,259,230.00,3
2719,744,4,1,421,15.00,4
2720,744,5,1,601,10.00,4
2721,744,6,1,424,15.00,4
2722,745,1,5,691,441.00,2
2723,746,1,3,228,15.00,2
2724,746,2,3,261,2.00,2
2725,746,3,3,243,1.00,2
2726,747,1,5,812,62.00,2
2727,747,2,5,813,159.00,2
2728,747,3,5,814,300.00,2
2729,747,4,3,202,3.00,3
2730,747,5,1,619,2.00,4
2731,747,6,1,617,19.00,4
2732,747,7,1,618,19.00,4
2733,747,8,1,620,40.00,4
2734,747,9,5,754,2.51,4
2735,748,1,2,109,210.00,1
2736,748,2,1,506,6.40,2
2737,748,3,3,52,4.50,3
2738,748,4,1,265,6.00,4
2739,749,1,2,291,205.00,1
2740,749,2,1,506,200.00,2
2741,749,3,3,238,18.00,3
2742,749,4,3,260,190.00,4
2743,749,5,1,265,130.00,5
2744,749,6,1,602,2.50,6
2745,749,7,1,603,10.00,6
2746,750,1,2,306,114.00,1
2747,750,2,1,254,0.00,2
2748,750,3,1,506,6.50,3
2749,750,4,1,548,63.80,3
2750,750,5,1,265,6.00,4
2751,751,1,1,627,2.70,2
2752,751,2,1,8,0.33,2
2753,751,3,3,273,0.01,2
2754,752,1,1,99,1.50,2
2755,752,2,1,8,0.30,2
2756,752,3,3,264,0.01,2
2757,753,1,2,289,140.00,1
2758,753,2,1,506,130.00,2
2759,753,3,1,38,1.00,3
2760,753,4,1,38,1.00,3
2761,753,5,3,281,20.00,4
2762,753,6,3,228,20.00,4
2763,753,7,1,560,2.00,5
2764,753,8,1,559,0.00,5
2765,753,9,1,331,0.00,5
2766,754,1,1,309,2.50,2
2767,754,2,3,232,0.01,2
2768,755,1,1,621,3.00,2
2769,755,2,3,276,0.01,2
2770,756,1,1,625,2.00,2
2771,756,2,3,276,0.01,2
2772,757,1,1,624,0.50,2
2773,757,2,3,276,0.01,2
2774,758,1,1,625,2.00,2
2775,758,2,3,216,0.01,2
2776,759,1,1,622,1.50,2
2777,759,2,3,216,0.01,2
2778,760,1,1,621,3.00,7
2779,760,2,3,216,0.01,7
2780,761,1,1,625,0.01,7
2781,761,2,3,264,0.01,7
2782,762,1,1,624,0.50,7
2783,762,2,3,264,0.01,7
2784,763,1,1,624,0.50,7
2785,763,2,3,216,0.01,7
2786,764,1,2,310,8.50,1
2787,764,2,1,610,8.50,1
2788,764,3,2,312,4.00,1
2789,764,4,1,506,19.50,2
2790,765,1,2,310,8.50,1
2791,765,2,1,575,9.00,1
2792,765,3,1,506,16.20,2
2793,765,4,1,360,1.00,3
2794,766,1,2,310,8.50,1
2795,766,2,3,275,9.00,1
2796,766,3,1,614,1.00,1
2797,766,4,1,506,17.00,2
2798,767,1,5,768,720.00,2
2799,767,2,1,631,2.20,3
2800,767,3,1,636,3.30,3
2801,767,4,1,632,2.20,3
2802,767,5,1,635,3.30,3
2803,767,6,1,634,2.20,3
2804,767,7,1,633,3.30,3
2805,767,8,3,202,7.50,3
2807,768,2,1,506,18.00,2
2811,769,1,2,309,351.33,1
2812,769,2,1,506,327.49,2
2813,769,3,1,637,1.11,3
2814,769,4,3,133,43.40,4
2815,769,5,3,228,43.40,5
2816,770,1,2,288,675.00,1
2817,770,2,1,506,625.00,2
2818,770,3,1,38,5.00,3
2819,770,4,1,395,20.00,4
2820,770,5,3,133,190.00,5
2821,770,6,3,228,190.00,6
2822,770,7,3,231,1.00,7
2823,771,1,2,288,675.00,1
2824,771,2,1,506,625.00,2
2825,771,3,1,38,5.00,3
2826,771,4,1,395,20.00,4
2827,771,5,3,133,190.00,5
2828,771,6,3,228,190.00,6
2829,771,7,3,264,1.00,7
2830,772,1,2,224,195.00,1
2831,772,2,1,506,114.00,2
2832,772,3,1,88,81.00,3
2833,773,1,2,195,9.50,1
2834,773,2,1,575,9.00,1
2835,773,3,2,196,5.00,1
2836,773,4,1,8,0.20,1
2837,773,5,1,506,20.30,2
2838,774,1,2,254,730.00,1
2839,774,2,1,506,678.00,2
2840,774,3,1,38,5.00,3
2841,774,4,3,281,160.00,4
2842,774,5,3,134,180.00,5
2843,812,1,2,314,40.00,1
2844,812,2,1,506,35.00,2
2845,812,3,3,99,12.00,3
2846,812,4,1,265,15.00,4
2847,813,1,2,314,105.00,1
2848,813,2,1,506,94.00,2
2849,813,3,3,99,30.00,3
2850,813,4,1,265,35.00,4
2851,814,1,2,314,190.00,1
2852,814,2,1,506,170.00,2
2853,814,3,3,99,55.00,3
2854,814,4,1,265,75.00,4
2855,817,1,2,184,162.00,1
2857,817,3,1,506,270.00,2
2859,818,2,1,254,0.00,3
2860,818,3,1,506,52.50,2
2861,818,4,3,64,45.00,4
2864,818,6,1,193,5.00,6
2866,818,7,1,638,10.00,6
2867,819,1,5,707,1025.00,2
2868,819,2,5,744,1025.00,2
2869,820,1,5,834,192.00,2
2870,821,1,2,198,195.00,1
2871,821,2,1,506,114.00,2
2872,821,3,3,62,81.00,3
2873,822,1,2,224,195.00,1
2874,822,2,1,506,228.00,2
2875,822,3,3,64,102.00,3
2876,822,4,1,94,60.00,4
2877,823,1,5,693,192.00,2
2878,823,2,1,193,1.00,3
2880,825,1,2,306,114.00,1
2881,825,2,1,254,1.00,2
2882,825,3,1,506,6.50,3
2883,825,4,1,548,5.00,4
2884,825,5,1,265,6.00,5
2885,826,1,2,304,195.00,1
2886,830,1,5,692,98.00,2
2887,830,2,1,193,2.00,3
2888,830,3,3,243,4.00,3
2889,830,4,3,202,0.50,3
2894,820,2,1,193,3.00,3
2895,820,3,1,648,5.00,3
2896,820,4,3,202,1.00,3
2897,823,3,1,193,0.50,3
2898,823,4,1,647,2.50,3
2899,823,5,1,649,1.00,3
2900,823,6,3,202,0.50,3
2901,831,1,2,327,450.00,1
2903,831,2,1,506,540.00,2
2904,831,3,3,284,300.00,3
2905,831,4,1,646,100.00,4
2906,831,5,1,645,93.00,5
2907,831,6,1,643,12.00,5
2908,831,7,1,654,6.00,5
2909,831,8,1,644,3.00,5
2911,829,1,2,322,400.00,1
2912,829,2,1,506,315.00,2
2913,829,3,3,238,20.00,3
2914,829,4,3,221,200.00,4
2915,829,5,1,641,45.00,5
2916,829,6,1,273,25.00,5
2917,829,7,1,655,45.00,5
2918,829,8,1,470,0.20,5
2919,824,1,5,689,4.40,4
2920,824,2,5,698,5.00,4
2921,824,3,5,686,4.60,4
2922,824,4,1,273,7.00,4
2923,824,5,3,202,2.00,3
2924,815,1,2,323,422.20,1
2925,815,2,1,506,392.66,2
2926,815,3,1,38,5.00,3
2927,815,4,3,281,68.50,4
2928,815,5,1,656,0.22,5
2931,843,1,5,768,720.00,2
2932,843,2,1,631,2.20,3
2933,843,3,1,636,3.30,3
2934,843,4,1,633,3.30,3
2935,843,5,1,634,2.20,3
2936,843,6,1,635,3.30,3
2937,843,7,1,632,2.20,3
2938,843,8,3,202,7.50,3
2939,827,1,2,303,185.00,1
2940,827,3,1,506,8.70,2
2941,827,2,1,254,1.00,1
2942,827,4,3,255,5.00,3
2943,827,5,1,265,10.80,4
2944,827,6,3,256,1.00,5
2945,826,2,1,254,1.00,1
2946,826,3,1,506,10.00,2
2947,826,4,3,257,3.80,3
2948,826,5,1,600,4.10,3
2949,826,6,1,265,11.10,4
2956,824,6,5,672,294.00,2
2957,844,1,2,331,14.80,1
2958,844,2,1,254,1.00,2
2959,844,3,1,506,10.50,2
2960,844,4,3,285,9.50,3
2961,844,5,1,657,9.00,4
2962,845,5,1,657,9.50,4
2963,845,1,2,331,14.80,1
2964,845,2,1,254,1.00,2
2965,845,3,1,506,10.50,2
2966,845,4,1,548,9.00,3
2967,850,1,2,114,180.00,1
2971,871,1,2,100,165.00,1
2972,871,2,1,506,160.00,2
2973,871,3,3,249,165.00,3
2974,871,4,1,8,5.00,4
2975,872,1,2,99,165.00,1
2976,872,2,1,506,160.00,2
2977,872,3,3,249,99.00,3
2979,872,5,1,8,5.00,5
2980,873,1,2,318,810.00,1
2981,873,2,1,506,730.00,2
2982,873,3,3,238,25.00,3
2983,873,4,3,260,220.00,4
2984,873,5,1,601,6.00,5
2985,873,6,1,421,10.00,5
2986,873,7,1,420,10.00,5
2988,874,1,2,330,18.00,1
2990,875,1,1,44,15.00,1
2991,876,2,1,92,15.00,1
2992,876,3,1,506,30.00,2
2993,875,2,1,506,30.00,2
2994,874,3,1,506,30.00,2
2995,875,3,2,330,18.00,1
2996,876,1,2,330,18.00,1
2997,870,1,5,874,90.00,2
2998,870,2,5,875,90.00,2
2999,870,3,5,876,90.00,2
3000,873,8,1,652,4.20,5
3001,856,1,2,336,970.00,1
3002,856,2,1,506,902.00,2
3003,856,3,1,38,5.00,3
3004,856,4,1,660,30.00,4
3005,856,5,3,133,270.00,5
3006,856,6,3,228,300.00,6
3007,856,7,3,132,5.00,7
3008,856,8,3,234,0.80,7
3009,856,9,1,665,1.50,7
3010,856,10,1,110,6.00,7
3011,856,11,5,879,9.30,7
3012,856,12,5,880,7.53,7
3013,874,2,1,207,15.00,1
3015,878,3,1,667,32.00,1
3017,894,1,2,195,8.50,1
3018,894,2,2,196,5.00,1
3019,894,3,1,615,9.00,1
3020,894,4,1,8,0.20,1
3021,894,5,1,506,20.30,2
3022,893,1,5,903,17.61,2
3023,893,2,5,904,17.00,2
3024,893,3,5,905,20.10,2
3025,880,1,1,100,1.50,2
3026,880,2,1,8,1.00,2
3027,880,3,3,231,0.01,2
3028,879,2,3,234,0.40,2
3029,879,1,1,627,2.70,2
3031,901,2,1,506,13.00,2
3032,901,3,3,54,7.00,3
3033,901,4,1,133,4.00,4
3034,901,5,1,176,1.00,5
3035,851,1,2,335,394.40,1
3036,851,2,1,506,366.80,2
3037,851,3,3,133,41.60,3
3038,851,4,3,228,46.10,4
3039,768,1,2,332,237.00,1
3040,768,3,3,238,2.00,3
3046,902,1,5,768,720.00,2
3049,902,2,3,294,4.00,3
3050,902,3,3,158,5.00,3
3051,902,4,3,157,5.00,3
3052,864,1,2,254,140.00,1
3053,864,2,1,506,130.00,2
3054,864,3,1,38,1.00,3
3055,864,4,1,38,1.00,3
3056,864,5,3,133,20.00,4
3057,864,6,3,228,20.00,5
3058,864,7,1,556,2.00,6
3059,864,8,1,428,2.00,6
3060,864,9,1,430,2.00,6
3061,864,10,3,289,1.00,6
3062,865,1,2,308,351.33,1
3063,865,2,1,506,326.74,2
3064,865,3,1,395,8.27,3
3065,865,4,3,217,43.40,4
3066,865,5,3,228,43.40,5
3067,866,1,2,255,850.00,1
3068,866,2,1,506,790.00,2
3069,866,3,1,395,30.00,3
3070,858,1,2,335,140.00,1
3071,858,2,1,506,130.00,2
3072,858,3,1,38,1.00,3
3073,858,4,1,38,1.00,3
3074,858,5,3,133,40.00,4
3075,858,6,1,656,0.50,5
3076,853,7,1,663,2.00,6
3077,853,1,2,335,2.00,1
3078,853,2,1,506,130.00,2
3079,853,3,1,38,1.00,3
3080,853,4,1,38,1.00,3
3081,853,5,3,133,20.00,4
3082,853,6,3,228,20.00,5
3083,853,8,3,289,1.00,6
3084,852,10,3,289,0.20,6
3085,852,9,1,110,0.20,6
3086,852,8,1,416,0.50,6
3087,852,7,1,415,2.00,6
3088,852,1,2,335,730.00,1
3089,852,2,1,506,675.00,2
3090,852,3,1,38,2.00,3
3091,852,4,1,38,3.00,3
3092,852,5,3,133,115.00,4
3093,852,6,3,228,140.00,5
3094,881,1,2,254,690.00,1
3095,881,2,1,506,641.00,2
3096,881,3,1,38,5.00,3
3097,881,4,3,133,150.00,4
3099,881,5,3,134,155.00,5
3100,860,1,2,290,140.00,1
3101,860,2,1,506,130.00,2
3102,860,3,1,38,1.00,3
3103,860,4,1,38,1.00,3
3104,860,5,3,217,20.00,4
3105,860,6,3,228,20.00,5
3106,860,7,3,289,1.00,6
3107,860,8,5,752,1.81,6
3108,897,1,2,343,140.00,1
3109,897,2,1,506,130.00,2
3110,897,3,1,38,1.00,3
3111,897,4,1,38,1.00,3
3112,897,5,3,133,20.00,4
3113,897,6,3,228,20.00,5
3114,897,7,3,289,1.00,6
3115,897,8,1,557,1.60,6
3116,897,9,1,672,0.00,6
3117,897,10,1,676,0.00,6
3118,898,1,2,288,680.00,1
3119,898,2,1,506,632.00,2
3120,898,3,1,38,5.00,3
3121,898,4,1,395,13.00,4
3122,898,5,3,133,190.00,5
3123,898,6,3,228,190.00,6
3124,898,7,3,264,1.00,7
3125,898,8,3,231,0.00,7
3126,900,1,3,231,1.00,7
3127,911,1,2,288,680.00,1
3128,910,1,2,288,680.00,1
3129,910,2,1,506,632.00,2
3130,911,2,1,506,632.00,2
3131,911,3,1,38,5.00,3
3132,910,3,1,38,5.00,3
3133,910,4,1,38,5.00,3
3134,911,4,1,38,5.00,3
3135,911,5,1,395,13.00,4
3136,910,5,1,395,13.00,4
3137,910,6,3,133,190.00,5
3138,911,6,3,133,190.00,5
3139,911,7,3,228,190.00,6
3140,910,7,3,228,190.00,6
3141,910,8,3,231,1.00,7
3142,911,8,3,264,1.00,7
3143,863,1,2,255,600.00,1
3144,863,2,1,506,558.00,2
3145,863,3,1,38,5.00,3
3146,863,4,1,395,25.00,4
3147,863,5,3,133,170.00,5
3148,863,7,1,517,0.10,7
3149,863,8,1,671,1.00,7
3150,912,1,1,100,1.50,1
3151,912,2,3,231,0.10,1
3152,863,9,5,912,7.55,7
3153,863,10,1,110,6.00,7
3154,863,6,3,228,170.00,6
3155,869,1,2,310,8.50,1
3156,869,2,2,196,5.00,1
3158,869,4,1,8,0.20,1
3159,869,5,1,506,20.30,2
3160,913,1,2,344,450.00,1
3161,913,3,1,677,100.00,5
3162,885,1,2,287,388.88,1
3163,885,2,1,506,361.66,2
3164,885,3,3,133,46.60,3
3167,884,1,2,286,394.40,1
3168,884,2,1,506,351.30,2
3169,884,3,1,395,8.80,3
3170,884,4,3,133,46.60,4
3171,859,1,2,309,411.11,1
3172,859,2,1,506,382.33,2
3173,859,3,3,133,37.20,3
3174,859,4,3,228,41.10,4
3175,889,1,2,289,388.80,1
3176,889,2,1,506,361.10,2
3177,889,3,3,133,46.60,3
3178,889,4,3,228,46.60,3
3180,533,1,2,198,195.00,1
3181,532,1,2,224,195.00,1
3182,891,1,2,311,850.00,1
3183,891,2,1,377,31.00,1
3184,891,3,1,378,13.00,1
3185,891,4,1,506,831.00,2
3186,891,5,1,391,10.00,3
3187,890,1,2,299,377.77,1
3188,890,2,1,506,351.33,2
3189,890,3,1,395,7.22,3
3190,890,4,3,133,46.60,4
3191,890,5,3,228,46.60,4
3192,857,1,2,289,695.00,1
3193,857,2,1,506,646.00,2
3194,857,3,1,38,2.00,3
3195,857,4,1,38,3.00,3
3196,857,5,3,133,140.00,4
3197,857,6,3,228,140.00,5
3198,857,7,1,553,2.40,5
3199,857,8,1,416,0.50,5
3200,857,9,1,110,2.00,5
3201,916,1,2,61,15.60,1
3202,916,2,1,506,10.80,2
3203,916,3,3,64,8.00,3
3206,878,1,2,337,20.00,1
3207,878,2,2,338,17.00,1
3208,878,4,1,506,64.00,2
3209,878,5,1,343,0.50,3
3210,877,5,1,343,0.20,3
3211,877,1,2,195,8.50,1
3212,877,3,2,196,7.00,1
3213,877,2,1,667,9.00,1
3214,877,4,1,506,22.30,2
3215,884,5,3,291,46.60,5
3216,885,4,3,291,46.60,4
3217,892,1,2,288,980.00,1
3218,892,2,1,506,911.00,2
3219,892,3,1,395,19.00,3
3220,892,4,1,38,1.00,4
3222,913,2,1,506,540.00,2
3223,913,4,3,238,18.00,3
3224,913,5,1,687,50.00,4
3225,913,6,3,296,295.00,4
3226,913,7,1,421,10.00,5
3227,913,8,1,688,3.00,5
3228,913,9,1,689,3.00,5
3229,913,10,1,690,8.00,5
3231,913,11,1,470,0.10,5
3232,918,2,1,506,665.00,2
3233,918,1,2,326,740.00,1
3234,918,3,3,237,200.00,3
3235,918,4,1,584,60.00,4
3236,918,5,1,602,5.00,5
3237,918,6,1,307,10.00,5
3239,919,2,1,506,700.00,2
3240,919,3,3,221,220.00,3
3244,887,1,2,286,660.00,1
3245,887,2,1,506,615.00,2
3246,887,3,1,38,5.00,3
3247,887,4,1,395,25.00,4
3248,887,5,3,133,180.00,5
3250,887,6,3,291,200.00,6
3251,887,7,1,387,0.10,7
3252,887,8,1,609,6.50,7
3253,887,9,1,110,3.00,7
3254,886,1,2,287,140.00,1
3255,886,2,1,506,130.00,2
3256,886,3,1,38,1.00,3
3257,886,4,1,38,1.00,3
3258,886,5,3,133,20.00,4
3259,886,6,3,291,20.00,5
3260,886,7,1,669,2.00,6
3262,886,8,3,289,0.50,6
3264,921,2,1,254,1.00,2
3265,921,3,1,506,8.70,2
3267,921,5,1,265,10.80,4
3268,921,6,3,256,1.00,5
3270,526,3,1,694,15.00,1
3272,925,2,1,506,114.00,2
3273,925,3,1,88,81.00,3
3275,923,2,1,506,228.00,2
3276,923,3,3,64,162.00,3
3277,924,2,3,64,102.00,3
3279,924,3,1,506,228.00,2
3280,924,4,1,94,60.00,4
3282,922,2,1,254,1.00,2
3283,922,3,1,506,6.50,2
3284,922,4,1,548,5.00,3
3285,922,5,1,265,6.00,4
3286,913,12,3,295,3.00,5
3287,888,1,2,287,690.00,1
3288,888,2,1,506,642.00,2
3289,888,3,1,38,2.00,3
3290,888,4,1,38,3.00,3
3291,888,5,3,133,140.00,4
3292,888,6,3,291,140.00,5
3293,888,7,1,670,8.00,6
3294,888,8,3,289,1.00,6
3295,895,1,2,333,8.50,1
3296,895,2,2,334,5.00,1
3297,895,3,1,668,9.00,1
3298,895,5,1,658,0.20,2
3299,895,4,1,506,20.30,2
3302,882,1,2,339,620.00,1
3303,882,2,1,506,576.00,2
3305,882,3,1,38,5.00,3
3306,882,4,3,133,170.00,4
3307,882,5,3,228,180.00,5
3310,882,6,1,517,0.10,6
3311,882,7,1,607,0.50,6
3312,882,8,1,666,4.50,6
3313,882,9,1,110,3.00,6
3314,908,1,2,346,800.00,1
3315,908,2,2,345,800.00,1
3316,908,3,1,506,650.00,2
3317,908,4,3,238,10.00,3
3318,908,5,3,76,80.00,4
3319,908,6,1,584,70.00,5
3320,908,7,3,240,400.00,6
3321,908,8,3,228,2.50,7
3322,908,9,3,241,5.00,7
3323,908,10,3,183,2.00,7
3327,920,5,1,600,4.10,4
3328,920,3,1,506,10.00,2
3329,920,2,1,254,1.00,2
3330,920,6,1,265,11.10,5
3334,931,1,2,224,195.00,1
3335,931,2,1,506,228.00,2
3336,931,3,3,64,102.00,3
3337,931,4,1,94,60.00,4
3339,930,2,1,506,228.00,2
3340,930,3,3,64,162.00,3
3341,906,1,2,341,140.00,1
3342,906,2,1,506,130.00,2
3344,906,3,1,38,1.00,3
3345,906,4,1,38,1.00,3
3346,906,5,3,133,20.00,4
3347,906,6,3,228,20.00,5
3348,906,7,3,289,20.00,6
3352,896,1,2,340,170.00,1
3353,896,2,1,506,110.00,2
3354,896,3,3,260,96.00,3
3355,896,4,1,150,75.00,4
3356,896,5,1,67,2.00,5
3357,934,1,2,184,108.00,1
3358,934,3,1,506,180.00,2
3360,935,1,3,297,0.50,1
3361,935,2,1,622,1.50,1
3362,906,8,5,935,1.50,1
3363,936,1,2,325,18.00,1
3364,937,1,2,325,18.00,1
3365,938,1,2,325,18.00,1
3366,938,2,1,44,15.00,1
3367,937,2,1,92,15.00,1
3368,936,2,1,117,15.00,1
3369,936,3,1,506,30.00,2
3370,937,3,1,506,30.00,2
3371,938,3,1,506,30.00,2
3375,932,1,5,936,60.00,2
3376,932,2,5,938,60.00,2
3378,883,1,2,109,210.00,1
3379,883,2,1,506,6.40,2
3380,883,3,3,171,6.00,3
3381,883,4,1,265,6.00,4
3382,883,5,1,67,0.50,4
3383,939,1,2,306,91.00,1
3385,939,2,1,506,6.50,2
3386,939,4,1,548,5.00,3
3387,939,5,1,265,6.00,4
3389,928,2,1,506,170.00,2
3390,928,3,3,70,125.00,3
3391,928,4,1,8,5.00,4
3392,927,4,1,8,5.00,4
3394,927,2,1,506,170.00,2
3395,927,3,3,70,125.00,3
3396,926,3,3,70,85.00,3
3398,926,2,1,506,170.00,2
3400,926,5,1,8,5.00,5
3401,929,5,1,8,5.00,5
3404,929,2,1,506,170.00,2
3405,929,3,3,70,85.00,3
3407,916,4,1,265,8.00,4
3408,940,2,3,234,1.00,2
3409,940,1,3,292,17.00,2
3411,941,2,3,234,1.00,2
3412,941,1,3,292,12.00,2
3413,942,1,3,228,15.00,2
3414,942,2,3,234,1.00,2
3415,943,2,3,234,1.00,2
3416,943,1,3,228,26.00,2
3417,907,1,2,288,1050.00,1
3418,907,2,1,506,975.00,2
3419,907,3,1,38,5.00,3
3420,907,4,1,395,20.00,4
3421,907,5,3,133,230.00,5
3422,907,6,3,228,230.00,6
3423,907,7,3,134,20.00,7
3424,907,8,5,943,27.00,7
3425,907,9,5,940,18.00,7
3426,907,10,5,942,16.00,7
3427,907,11,5,941,13.00,7
3428,907,12,1,517,0.10,7
3429,917,1,2,326,500.00,1
3430,917,2,1,506,400.00,2
3431,917,3,3,238,20.00,3
3433,917,5,3,237,325.00,5
3434,917,4,1,584,40.00,4
3435,917,6,1,699,80.00,6
3436,917,7,1,405,26.00,6
3437,917,8,1,701,10.00,6
3438,917,9,1,700,10.00,6
3439,917,10,1,696,65.00,6
3440,917,11,1,693,2.00,6
3441,917,12,1,697,4.00,6
3442,917,13,1,698,2.60,6
3443,917,14,1,110,6.00,6
3444,939,3,1,254,1.00,2
3445,949,1,2,344,450.00,1
3446,949,2,1,506,540.00,2
3447,949,3,3,238,18.00,3
3448,949,4,3,296,295.00,4
3449,949,5,1,687,50.00,4
3450,949,6,1,677,100.00,5
3451,949,7,1,688,3.00,5
3452,949,8,1,689,3.00,5
3453,949,9,1,690,8.00,5
3454,949,10,1,421,10.00,5
3455,949,11,1,470,0.10,5
3456,949,12,3,295,3.00,5
3457,903,1,2,195,8.50,1
3458,903,2,1,615,9.00,1
3459,903,3,1,506,16.20,2
3460,950,2,3,231,0.01,2
3461,950,1,1,679,1.40,2
3462,903,4,5,950,1.41,2
3463,905,1,2,195,8.50,1
3464,905,2,1,615,9.00,1
3465,905,3,2,342,5.00,1
3466,905,4,1,506,20.10,2
3467,904,4,1,506,17.00,2
3468,904,1,2,195,8.50,1
3469,904,2,1,615,9.00,1
3470,904,3,1,678,1.00,1
3471,673,3,3,238,1.00,3
3473,951,2,3,159,1.00,3
3474,951,3,3,158,0.00,3
3475,951,4,3,157,0.00,3
3477,951,5,3,242,3.00,3
3479,951,6,3,243,3.00,3
3480,951,7,3,247,0.00,3
3481,953,1,2,346,800.00,1
3482,953,2,2,345,800.00,1
3483,953,3,1,506,650.00,2
3484,953,4,3,238,10.00,3
3485,953,5,3,76,80.00,4
3486,953,6,1,584,70.00,5
3487,953,7,3,240,400.00,6
3488,953,8,3,228,2.50,7
3489,953,9,3,241,2.50,7
3490,953,10,3,183,2.00,7
3491,953,11,1,517,0.10,7
3493,958,1,2,328,340.00,1
3494,958,2,2,328,240.00,1
3495,958,3,1,506,250.00,2
3496,958,4,1,506,250.00,2
3497,958,5,3,238,20.00,3
3498,958,6,3,259,70.00,4
3499,958,7,3,262,260.00,5
3500,958,8,3,242,2.50,6
